State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Western Australia","Total","TOTAL","Monthly","Pakistan","Aug-2013",725.014,
"Western Australia","Total","TOTAL","Monthly","Pakistan","Sep-2013",603.785,
"Western Australia","Total","TOTAL","Monthly","Pakistan","Oct-2013",698.881,
"Western Australia","Total","TOTAL","Monthly","Pakistan","Nov-2013",2021.91,
"Western Australia","Total","TOTAL","Monthly","Pakistan","Dec-2013",3755.772,
"Western Australia","Total","TOTAL","Monthly","Pakistan","Jan-2014",39593.959,
"Western Australia","Total","TOTAL","Monthly","Pakistan","Feb-2014",1897.225,
"Western Australia","Total","TOTAL","Monthly","Pakistan","Mar-2014",3454.695,
"Western Australia","Total","TOTAL","Monthly","Pakistan","Apr-2014",1539.239,
"Western Australia","Total","TOTAL","Monthly","Pakistan","May-2014",35065.921,
"Western Australia","Total","TOTAL","Monthly","Peru","Aug-2013",1052.244,
"Western Australia","Total","TOTAL","Monthly","Peru","Sep-2013",1466.68,
"Western Australia","Total","TOTAL","Monthly","Peru","Oct-2013",683.519,
"Western Australia","Total","TOTAL","Monthly","Peru","Nov-2013",596.518,
"Western Australia","Total","TOTAL","Monthly","Peru","Dec-2013",1257.299,
"Western Australia","Total","TOTAL","Monthly","Peru","Jan-2014",107.425,
"Western Australia","Total","TOTAL","Monthly","Peru","Feb-2014",148.474,
"Western Australia","Total","TOTAL","Monthly","Peru","Mar-2014",239.978,
"Western Australia","Total","TOTAL","Monthly","Peru","Apr-2014",1641.026,
"Western Australia","Total","TOTAL","Monthly","Peru","May-2014",1309.48,
"Western Australia","Total","TOTAL","Monthly","Paraguay","Sep-2013",476.308,
"Western Australia","Total","TOTAL","Monthly","Samoa (American)","Sep-2013",14.309,
"Western Australia","Total","TOTAL","Monthly","Spain","Aug-2013",2483.635,
"Western Australia","Total","TOTAL","Monthly","Spain","Sep-2013",15844.255,
